Platform,Run,SRA_Sample,Instrument,LibraryLayout,Assay_Type,LibrarySelection,LibrarySource,Organism,geo_loc_name,host,host_disease,Consent,LibType
ILLUMINA,ERR4242152,ERS4670622,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4249336,ERS4676535,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4242998,ERS4671467,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4192740,ERS4600062,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240631,ERS4669111,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4242120,ERS4670593,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240962,ERS4669439,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206259,ERS4627797,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4241872,ERS4670346,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4207850,ERS4629334,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208729,ERS4630180,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4241573,ERS4670048,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240751,ERS4669229,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4241895,ERS4670370,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4241645,ERS4670119,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240721,ERS4669199,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4241910,ERS4670385,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240747,ERS4669227,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4248701,ERS4675903,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4165137,ERS4575778,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4242086,ERS4670560,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206565,ERS4628102,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4248706,ERS4675907,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208096,ERS4629566,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240590,ERS4669072,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4242025,ERS4670500,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4243517,ERS4671983,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4241218,ERS4669693,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4241533,ERS4670007,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206837,ERS4628363,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240883,ERS4669359,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240864,ERS4669342,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240187,ERS4668667,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4242093,ERS4670567,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4242208,ERS4670681,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4242861,ERS4671331,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4248220,ERS4675420,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240873,ERS4669351,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4241139,ERS4669615,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4248874,ERS4676074,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240563,ERS4669043,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240717,ERS4669195,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4241001,ERS4669478,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240399,ERS4668880,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240679,ERS4669156,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4241651,ERS4670125,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4242185,ERS4670659,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240954,ERS4669433,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4248488,ERS4675688,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4241436,ERS4669910,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4249593,ERS4676789,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208766,ERS4630215,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4240536,ERS4669017,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4207435,ERS4628948,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4241074,ERS4669552,NextSeq 550,SINGLE,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,SE: Targeted-Capture of VIRAL RNA
