Platform,Run,SRA_Sample,Instrument,LibraryLayout,Assay_Type,LibrarySelection,LibrarySource,Organism,geo_loc_name,host,host_disease,Consent,LibType
ILLUMINA,SRR11953728,SRS6796806,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953898,SRS6796998,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953721,SRS6796813,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953991,SRS6796914,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954206,SRS6797186,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953864,SRS6797031,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954117,SRS6797265,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953889,SRS6797007,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953841,SRS6797052,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953751,SRS6796784,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953867,SRS6797028,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954063,SRS6797314,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954020,SRS6796888,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953964,SRS6796939,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953925,SRS6796975,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953687,SRS6796846,Illumina HiSeq 2500,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953692,SRS6796841,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11939985,SRS6784701,Illumina MiSeq,PAIRED,RNA-Seq,unspecified,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953834,SRS6797059,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953805,SRS6797085,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954250,SRS6797145,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953782,SRS6796754,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954183,SRS6796846,Illumina HiSeq 2500,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954021,SRS6796887,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954028,SRS6796880,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954118,SRS6797266,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954081,SRS6796812,Illumina HiSeq 2500,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954036,SRS6796872,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954164,SRS6796757,Illumina HiSeq 2500,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953725,SRS6796809,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953888,SRS6797008,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954291,SRS6797108,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954044,SRS6796866,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954276,SRS6797122,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954091,SRS6797289,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953747,SRS6796788,Illumina HiSeq 2500,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953801,SRS6797089,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953763,SRS6796773,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11953838,SRS6797054,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,SRR11954005,SRS6796901,Illumina NovaSeq 6000,PAIRED,RNA-Seq,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA: Massachusetts,Homo sapiens,COVID-19,public,PE: RNA-Seq of VIRAL RNA
ILLUMINA,ERR4208653,ERS4630109,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206536,ERS4628071,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208305,ERS4629770,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4207637,ERS4629146,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205231,ERS4626780,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208260,ERS4626385,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205160,ERS4626713,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206448,ERS4627986,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11409417,SRS6357438,Illumina MiSeq,PAIRED,Targeted-Capture,cDNA,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA,Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208135,ERS4629605,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11772666,SRS6645411,Illumina MiSeq,PAIRED,Targeted-Capture,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:Minnesota,Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11772685,SRS6645406,Illumina MiSeq,PAIRED,Targeted-Capture,Hybrid Selection,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,USA:Minnesota,Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783621,SRS6655020,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783571,SRS6655070,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783579,SRS6655062,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4204166,ERS4625760,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783600,SRS6655041,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208255,ERS4629722,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783592,SRS6655049,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205753,ERS4627298,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205378,ERS4626927,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4204812,ERS4626402,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783582,SRS6655059,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783610,SRS6655031,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783589,SRS6655052,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4207070,ERS4626805,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206025,ERS4627566,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208581,ERS4630035,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206450,ERS4627987,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783573,SRS6655068,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783613,SRS6655028,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4204720,ERS4626312,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783617,SRS6655024,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783619,SRS6655022,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783580,SRS6655061,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206015,ERS4627556,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206571,ERS4575800,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783625,SRS6655016,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206820,ERS4628348,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783598,SRS6655043,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783620,SRS6655021,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783601,SRS6655040,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208993,ERS4630434,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4209027,ERS4630472,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4207715,ERS4629222,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4207355,ERS4628871,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206324,ERS4627860,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4204222,ERS4625816,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208279,ERS4629745,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783578,SRS6655063,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4207012,ERS4628537,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205466,ERS4627015,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208917,ERS4630361,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783591,SRS6655050,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783594,SRS6655047,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783612,SRS6655029,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206040,ERS4627584,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205283,ERS4626824,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783593,SRS6655048,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206143,ERS4627687,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205254,ERS4626802,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4209122,ERS4630560,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783584,SRS6655057,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4207248,ERS4627468,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4204410,ERS4626003,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206763,ERS4628290,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208822,ERS4630269,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208998,ERS4630439,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4206986,ERS4628512,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4204912,ERS4626501,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,SRR11783590,SRS6655051,NextSeq 550,PAIRED,Targeted-Capture,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,"USA: Hamilton, MT",Homo sapiens,COVID-19,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4204337,ERS4625936,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4205760,ERS4627306,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
ILLUMINA,ERR4208180,ERS4627536,NextSeq 550,PAIRED,Targeted-Capture,other,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,NA,NA,NA,public,PE: Targeted-Capture of VIRAL RNA
